STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/12/1994,9999.9,0,0,,999.9,,80.2,*,57.4, ,5.1,,0,A,9999.9,0,999.9,,999.9,0,67.7,4,11.7,4,1.3,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/13/1994,47.2,6,0,,999.9,,82.8, ,55.8, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,65.8,6,13.5,6,3.8,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/15/1994,49.4,6,0,,999.9,,79.3,*,50, ,11.1,,0,B,9999.9,0,999.9,,999.9,0,67.3,6,16.1,6,5.2,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/16/1994,50.4,5,0,,999.9,,80.6, ,50.7, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,64.9,5,15.5,5,3.4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/17/1994,52.4,6,0,,999.9,,83.1, ,50.9, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,69.8,6,14,6,4.3,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/18/1994,54.6,8,0,,999.9,,83.1, ,57, ,11.1,,0,A,9999.9,0,999.9,,999.9,0,68.2,8,15.9,8,5,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/19/1994,53.8,4,0,,999.9,,82.8, ,58.1,*,9.9,,0,I,9999.9,0,999.9,,999.9,0,72.7,4,17.1,4,6.2,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/20/1994,52.2,5,10000,,999.9,,80.2,*,55.8, ,6,,0,H,9999.9,0,999.9,,999.9,0,71.9,5,17.1,4,4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/21/1994,52.6,4,0,,999.9,,81,*,55, ,6,,0,A,9999.9,0,999.9,,999.9,0,69.2,4,15.5,4,1.5,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/22/1994,50.5,5,0,,999.9,,82.8, ,57, ,6,,0,A,9999.9,0,999.9,,999.9,0,69.7,5,13.7,5,3.4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,5/23/1994,48.3,4,0,,999.9,,81.5, ,57.2, ,5.1,,0,A,9999.9,0,999.9,,999.9,0,70.7,4,15.5,4,2,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/5/1994,43.6,6,0,,999.9,,77,*,46.2,*,8,,0,A,9999.9,0,999.9,,999.9,0,57.7,6,13.3,6,2,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/12/1994,40.8,6,0,,999.9,,70.5,*,39.9, ,9.9,,0,A,9999.9,0,999.9,,999.9,0,57.1,6,15,6,4,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/15/1994,41.5,5,0,,999.9,,75.7, ,49.3, ,11.1,,0,A,9999.9,0,999.9,,999.9,0,66.7,5,13.7,5,8.6,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/16/1994,43,6,0,,999.9,,78.3, ,47.1, ,13,,0,A,9999.9,0,999.9,,999.9,0,61,6,16.1,6,5.8,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/17/1994,43.4,5,0,,999.9,,78.3, ,44.8, ,6,,0,A,9999.9,0,999.9,,999.9,0,64.9,5,12.4,5,3,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/18/1994,41,4,0,,999.9,,78.3, ,43.5, ,4.1,,0,A,9999.9,0,999.9,,999.9,0,66.2,4,7.9,4,3.1,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/19/1994,39.5,6,0,,999.9,,77.4, ,44.8, ,2.9,,0,A,9999.9,0,999.9,,999.9,0,62.4,6,8.3,6,0.5,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/20/1994,42.8,8,0,,999.9,,78.6, ,45.5, ,11.1,,0,A,9999.9,0,999.9,,999.9,0,60.8,8,8.9,8,2.7,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/21/1994,41,8,0,,999.9,,80.8, ,44.1, ,4.1,,1.97,G,9999.9,0,999.9,,999.9,0,61.2,8,7.5,8,1.7,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/23/1994,46.8,6,0,,999.9,,81.3, ,47.3, ,9.9,,0,A,9999.9,0,999.9,,999.9,0,61.1,6,9.8,6,3.9,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/24/1994,46.6,5,10010,,999.9,,79.9, ,49.8, ,8,,0,H,9999.9,0,999.9,,999.9,0,66.1,5,11.1,5,2.6,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/25/1994,45.1,6,1000,,999.9,,80.1, ,52.2, ,8,,0,H,9999.9,0,999.9,,999.9,0,66.6,6,16.1,6,2.8,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/27/1994,46.2,6,0,,999.9,,79.5, ,47.3, ,6,,0,A,9999.9,0,999.9,,999.9,0,63.2,6,13.5,6,2.6,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/28/1994,48.8,8,0,,999.9,,84.4, ,51.1, ,8.9,,0,I,9999.9,0,999.9,,999.9,0,65.8,8,8.2,8,2.2,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/29/1994,41.1,6,0,,999.9,,78.4, ,49.3, ,7,,0,A,9999.9,0,999.9,,999.9,0,61.9,6,7.8,6,5.7,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,6/30/1994,34.7,6,0,,999.9,,78.6, ,45.1, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,61.6,6,7.2,6,4.3,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/1/1994,28.3,5,0,,999.9,,78.6, ,40.8, ,8,,0,A,9999.9,0,999.9,,999.9,0,55.7,6,6.9,6,3.6,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/2/1994,35.1,6,0,,999.9,,73.2, ,39.2, ,7,,0,A,9999.9,0,999.9,,999.9,0,53.2,6,5.7,6,2.3,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/3/1994,42.6,7,0,,999.9,,75.7, ,41.7, ,7,,0,A,9999.9,0,999.9,,999.9,0,59.3,7,10.3,7,1.6,7
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/4/1994,45.4,4,0,,999.9,,79.5, ,43.7, ,8,,0,A,9999.9,0,999.9,,999.9,0,66.7,4,10.3,4,4.5,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/6/1994,44.1,7,0,,999.9,,73.2,*,46.6, ,12,,0,A,9999.9,0,999.9,,999.9,0,63.2,7,14.6,7,6.2,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/7/1994,38.4,5,0,,999.9,,82.9,*,51.6,*,13,,0,I,9999.9,0,999.9,,999.9,0,67.7,5,13,5,4.8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/8/1994,42.8,4,10100,,999.9,,77.9, ,49.3,*,12,,99.99, ,9999.9,0,999.9,,999.9,0,57.5,5,14.3,5,3,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/10/1994,43.3,8,0,,999.9,,80.6, ,48.6, ,5.1,,0,A,9999.9,0,999.9,,999.9,0,63.2,8,12.4,8,1.6,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/11/1994,41.8,5,0,,999.9,,80.6, ,49.8, ,13,,0,A,9999.9,0,999.9,,999.9,0,63.1,5,10.6,5,3.4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/12/1994,41.3,5,0,,999.9,,81.9,*,52.5, ,9.9,,0,A,9999.9,0,999.9,,999.9,0,70,5,13,5,6.8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/13/1994,29.3,5,0,,999.9,,75.9, ,50,*,12,,0,A,9999.9,0,999.9,,999.9,0,62.2,6,14.9,5,9.6,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/14/1994,30.8,4,0,,999.9,,73.9, ,43.7, ,999.9,,0,A,9999.9,0,999.9,,999.9,0,66.1,4,13.2,4,999.9,0
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/15/1994,35.2,8,0,,999.9,,79.5, ,40.5, ,6,,1.97,G,9999.9,0,999.9,,999.9,0,57.4,8,11.7,8,2.6,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/16/1994,32,5,0,,999.9,,79.5, ,41.4, ,7,,0,G,9999.9,0,999.9,,999.9,0,53.2,5,12.4,5,2.4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/17/1994,39.3,5,0,,999.9,,74.3,*,45.5, ,11.1,,0,A,9999.9,0,999.9,,999.9,0,64.7,5,13.7,5,6.4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/19/1994,40.4,5,0,,999.9,,79.5, ,36.5,*,5.1,,0,A,9999.9,0,999.9,,999.9,0,61.4,6,11.4,6,2,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/20/1994,42.4,5,0,,999.9,,77,*,45.3,*,8,,0,A,9999.9,0,999.9,,999.9,0,65.4,5,10.6,5,5.4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/21/1994,43.1,6,0,,999.9,,79, ,48.4, ,7,,0,A,9999.9,0,999.9,,999.9,0,66.3,6,11.4,6,4.3,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/22/1994,42.7,4,0,,999.9,,80.1, ,52.7, ,8,,0,A,9999.9,0,999.9,,999.9,0,71.9,4,11.7,4,6.5,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/23/1994,42.3,6,0,,999.9,,80.4, ,52.7,*,7,,0,A,9999.9,0,999.9,,999.9,0,66.7,6,12.4,6,2.3,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/24/1994,41.1,5,0,,999.9,,82.8, ,51.3,*,4.1,,0,A,9999.9,0,999.9,,999.9,0,66.1,5,14.3,5,2,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/25/1994,41.8,5,0,,999.9,,86.7, ,50.7, ,4.1,,0,A,9999.9,0,999.9,,999.9,0,68.5,5,6.8,5,1.2,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/26/1994,46.1,5,0,,999.9,,86.7, ,49.8,*,4.1,,0,A,9999.9,0,999.9,,999.9,0,65.9,5,6.8,5,3.2,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/27/1994,44.6,8,0,,999.9,,86, ,54.7, ,12,,0,A,9999.9,0,999.9,,999.9,0,69.1,8,9.3,8,4.2,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,7/28/1994,39.1,5,0,,999.9,,84.4, ,53.1, ,15,,0,A,9999.9,0,999.9,,999.9,0,64.1,5,6.7,5,8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/1/1994,44.2,4,0,,999.9,,78.6, ,50.5,*,8.9,,0,I,9999.9,0,999.9,,999.9,0,60.5,4,14,4,3.7,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/4/1994,40.9,5,0,,999.9,,79.3, ,48, ,18.1,,0,A,9999.9,0,999.9,,999.9,0,66.8,5,11.8,5,8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/5/1994,41.5,9,0,,999.9,,77.4, ,49.6, ,11.1,,0,A,9999.9,0,999.9,,999.9,0,63.5,9,12.8,9,7.1,9
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/7/1994,9999.9,0,0,,999.9,,78.3,*,45.5, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,64.3,4,13.2,4,4.5,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/8/1994,41,5,0,,999.9,,82.6, ,50.5, ,6,,0,A,9999.9,0,999.9,,999.9,0,69.6,5,10.6,5,1.8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/9/1994,44.3,4,0,,999.9,,81.1,*,50.7,*,6,,0,I,9999.9,0,999.9,,999.9,0,71.8,4,7.9,4,3,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/10/1994,41.7,6,0,,999.9,,84.2, ,52, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,69.2,6,9.8,6,4.2,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/11/1994,46.4,5,0,,999.9,,84.9, ,55.9, ,11.1,,0,B,9999.9,0,999.9,,999.9,0,69.2,5,7.2,5,5.3,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/12/1994,42.9,5,0,,999.9,,82.4, ,53.1, ,9.9,,0,A,9999.9,0,999.9,,999.9,0,68.5,5,6.1,4,5.4,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/13/1994,49,5,0,,999.9,,84.4, ,62.1,*,6,,0,I,9999.9,0,999.9,,999.9,0,74.6,5,5.7,5,3.8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/14/1994,43.9,6,0,,999.9,,89.1, ,50.4,*,6,,0,A,9999.9,0,999.9,,999.9,0,68.2,6,5.4,6,2.2,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/15/1994,44,6,0,,999.9,,89.1, ,51.1, ,11.1,,0,A,9999.9,0,999.9,,999.9,0,70.7,6,5.4,6,5.2,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/16/1994,50.4,7,0,,999.9,,88.7, ,54, ,13,,0,A,9999.9,0,999.9,,999.9,0,69.2,8,4,8,4,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/17/1994,44.4,8,0,,999.9,,86, ,53.4, ,12,,0,A,9999.9,0,999.9,,999.9,0,69,8,3.4,8,4.2,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/18/1994,40.8,6,0,,999.9,,86, ,54.1, ,8,,0,A,9999.9,0,999.9,,999.9,0,71.6,6,5,6,5.2,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/19/1994,44.6,5,0,,999.9,,85.6, ,52.3, ,4.1,,1.97,G,9999.9,0,999.9,,999.9,0,59.3,5,3.7,5,1.8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/20/1994,43.9,6,0,,999.9,,85.6, ,54.1, ,5.1,,0,G,9999.9,0,999.9,,999.9,0,68.4,6,6.5,6,1.3,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/21/1994,42,8,0,,999.9,,90, ,55.6, ,6,,0,A,9999.9,0,999.9,,999.9,0,73.2,8,5.4,8,2.6,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/22/1994,51.5,6,0,,999.9,,90, ,61.5,*,15.9,,0,A,9999.9,0,999.9,,999.9,0,66.8,6,6.4,6,10,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/23/1994,48.2,8,0,,999.9,,72, ,56.3,*,12,,0,A,9999.9,0,999.9,,999.9,0,61.2,8,16.7,8,8.8,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/24/1994,42.8,8,0,,999.9,,78.4, ,46, ,12,,0,A,9999.9,0,999.9,,999.9,0,61.7,8,17.1,8,4.1,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/25/1994,36.4,5,0,,999.9,,78.4, ,46, ,11.1,,0,A,9999.9,0,999.9,,999.9,0,67.8,6,15.5,6,5.8,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/26/1994,34.8,8,0,,999.9,,80.1, ,49.1, ,9.9,,0,A,9999.9,0,999.9,,999.9,0,64.8,8,16.3,8,7.2,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/27/1994,34,5,0,,999.9,,78.8, ,50.4, ,15.9,,0,A,9999.9,0,999.9,,999.9,0,68.9,5,14.3,5,8.7,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/28/1994,35,6,0,,999.9,,81, ,47.1, ,8,,0,A,9999.9,0,999.9,,999.9,0,67,6,12.4,6,4.5,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/29/1994,38.7,5,0,,999.9,,81.9,*,54, ,7,,0,A,9999.9,0,999.9,,999.9,0,71.2,5,9.9,5,4.6,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/30/1994,45.7,6,0,,999.9,,83.5, ,51.6, ,999.9,,0,A,9999.9,0,999.9,,999.9,0,69.7,6,9.3,6,16.3,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,8/31/1994,43.6,9,0,,999.9,,85.1, ,51.6, ,6,,0,A,9999.9,0,999.9,,999.9,0,66.7,9,7.2,9,2.5,9
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/1/1994,45.4,5,0,,999.9,,85.5, ,54.7, ,7,,1.97,G,9999.9,0,999.9,,999.9,0,76.2,5,4.7,5,5,5
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/2/1994,43.8,7,0,,999.9,,86.5, ,54.7, ,8,,0,G,9999.9,0,999.9,,999.9,0,70.7,7,5,7,3.9,7
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/3/1994,46.3,7,0,,999.9,,86.4, ,57.4, ,15,,0,A,9999.9,0,999.9,,999.9,0,69.6,8,5,8,7.4,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/4/1994,43.4,4,0,,999.9,,84.4, ,54.1, ,13,,0,A,9999.9,0,999.9,,999.9,0,69.5,4,7.5,4,8.7,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/5/1994,42.9,7,0,,999.9,,81.5, ,53.6,*,15,,0,A,9999.9,0,999.9,,999.9,0,65.9,7,8.1,7,7.1,7
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/6/1994,39.9,7,0,,999.9,,83.5, ,53.4, ,14,,0,A,9999.9,0,999.9,,999.9,0,68.5,7,11.5,7,5,7
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/7/1994,42.1,6,0,,999.9,,87.3, ,55, ,8,,0,A,9999.9,0,999.9,,999.9,0,71.5,6,7.6,6,3.5,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/8/1994,40.7,7,0,,999.9,,88.3, ,55.8, ,9.9,,0,B,9999.9,0,999.9,,999.9,0,70.2,7,6,7,4.2,7
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/9/1994,42.3,7,0,,999.9,,88.3, ,61.5, ,18.1,,0,A,9999.9,0,999.9,,999.9,0,69.6,7,4.8,7,12.2,7
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/10/1994,9999.9,0,0,,999.9,,73.2,*,51.8, ,999.9,,7.17,G,9999.9,0,999.9,,999.9,0,62.5,4,5.9,4,999.9,0
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/12/1994,45.4,8,0,,999.9,,86.4, ,52.7, ,7,,0,A,9999.9,0,999.9,,999.9,0,70,8,8.2,8,2.4,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/13/1994,46.5,8,0,,999.9,,88.7, ,55.9, ,8,,0,A,9999.9,0,999.9,,999.9,0,71.8,8,7.5,8,2,8
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/14/1994,42.3,9,0,,999.9,,91, ,56.7, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,72.5,9,5.5,9,3.9,9
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/16/1994,41.6,6,0,,999.9,,89.2, ,58.5, ,13,,0,A,9999.9,0,999.9,,999.9,0,73.6,6,7.8,6,6.8,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/17/1994,34.9,6,0,,999.9,,89.2, ,55.2, ,9.9,,0,A,9999.9,0,999.9,,999.9,0,73.3,6,7.2,6,5.1,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/18/1994,41.1,4,0,,999.9,,89.6,*,56.8, ,9.9,,0,A,9999.9,0,999.9,,999.9,0,83.1,4,5,4,6.2,4
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/19/1994,30.4,6,0,,999.9,,91.4, ,52.5, ,8.9,,0,A,9999.9,0,999.9,,999.9,0,73.5,6,5.3,6,6,6
67561099999,"NDOLA SIMON MWANSA KAWEPEWE INTERNATIONAL, ZA",-12.9833333,28.65,1270.1,9/20/1994,41,8,0,,999.9,,91.4, ,56.3, ,14,,0,A,9999.9,0,999.9,,999.9,0,72.9,8,5,8,7.8,8
